FileNum,Date,Time,Size,FileName,RelPath,AbsPath,Code
1,09/05/2013,09:26 PM,4128,pin_array_1x1.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,4128,pin_array_1x1.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,213003,pinout.pdf,\KiCAD\library\doc\xilinx\spartan2,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\library\doc\xilinx\spartan2,name/size/path match
2,03/23/2013,11:59 PM,213003,pinout.pdf,\KiCAD\library\doc\xilinx\spartan2,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\library\doc\xilinx\spartan2,name/size/path match
1,09/05/2013,09:26 PM,6268,pins_array_12x1.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,6268,pins_array_12x1.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,27705,pins_array_12x1.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,27705,pins_array_12x1.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,9387,pins_array_12x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,9387,pins_array_12x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,52677,pins_array_12x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,52677,pins_array_12x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,9652,pins_array_13x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,9652,pins_array_13x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,57076,pins_array_13x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,57076,pins_array_13x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,13825,pins_array_20x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,13825,pins_array_20x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,167779,pins_array_20x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,167779,pins_array_20x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,2293,pins_array_2x1.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,2293,pins_array_2x1.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,6281,pins_array_2x1.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,6281,pins_array_2x1.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,2560,pins_array_2x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,2560,pins_array_2x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,10018,pins_array_2x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,10018,pins_array_2x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,19277,pins_array_30x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,19277,pins_array_30x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,250659,pins_array_30x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,250659,pins_array_30x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,2581,pins_array_3x1.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,2581,pins_array_3x1.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,8043,pins_array_3x1.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,8043,pins_array_3x1.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,3367,pins_array_3x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,3367,pins_array_3x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,14390,pins_array_3x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,14390,pins_array_3x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,3889,pins_array_4x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,3889,pins_array_4x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,18543,pins_array_4x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,18543,pins_array_4x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,3676,pins_array_5x1.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,3676,pins_array_5x1.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,25118,pins_array_5x1.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,25118,pins_array_5x1.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,3421,pins_array_5x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,3421,pins_array_5x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,47626,pins_array_5x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,47626,pins_array_5x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,4014,pins_array_6x1.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,4014,pins_array_6x1.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,15611,pins_array_6x1.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,15611,pins_array_6x1.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,5559,pins_array_6x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,5559,pins_array_6x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,27070,pins_array_6x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,27070,pins_array_6x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,4602,pins_array_8x1.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,4602,pins_array_8x1.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,6557,pins_array_8x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,6557,pins_array_8x2.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,35604,pins_array_8x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,35604,pins_array_8x2.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,43012,pins_array_female_5x1.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,43012,pins_array_female_5x1.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,174394,pins_array_female_5x1.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,174394,pins_array_female_5x1.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,60140,pins_array_female_7x1.wings.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,60140,pins_array_female_7x1.wings.wings,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,243691,pins_array_female_7x1.wings.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\pin_array,name/size/path match
2,03/23/2013,11:59 PM,243691,pins_array_female_7x1.wings.wrl,\KiCAD\modules\packages3d\pin_array,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\pin_array,name/size/path match
1,09/05/2013,09:26 PM,14679,plcc20.wings,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
2,03/23/2013,11:59 PM,14679,plcc20.wings,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
1,09/05/2013,09:26 PM,376205,plcc20.wrl,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
2,03/23/2013,11:59 PM,376205,plcc20.wrl,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
1,09/05/2013,09:26 PM,19142,plcc28.wings,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
2,03/23/2013,11:59 PM,19142,plcc28.wings,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
1,09/05/2013,09:26 PM,521332,plcc28.wrl,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
2,03/23/2013,11:59 PM,521332,plcc28.wrl,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
1,09/05/2013,09:26 PM,21220,plcc32.wings,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
2,03/23/2013,11:59 PM,21220,plcc32.wings,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
1,09/05/2013,09:26 PM,594063,plcc32.wrl,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
2,03/23/2013,11:59 PM,594063,plcc32.wrl,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
1,09/05/2013,09:26 PM,27625,plcc44.wings,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
2,03/23/2013,11:59 PM,27625,plcc44.wings,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
1,09/05/2013,09:26 PM,811811,plcc44.wrl,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
2,03/23/2013,11:59 PM,811811,plcc44.wrl,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
1,09/05/2013,09:26 PM,32216,plcc52.wings,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
2,03/23/2013,11:59 PM,32216,plcc52.wings,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
1,09/05/2013,09:26 PM,956939,plcc52.wrl,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
2,03/23/2013,11:59 PM,956939,plcc52.wrl,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
1,09/05/2013,09:26 PM,39647,plcc68.wings,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
2,03/23/2013,11:59 PM,39647,plcc68.wings,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
1,09/05/2013,09:26 PM,1239920,plcc68.wrl,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
2,03/23/2013,11:59 PM,1239920,plcc68.wrl,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
1,09/05/2013,09:26 PM,49337,plcc84.wings,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
2,03/23/2013,11:59 PM,49337,plcc84.wings,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
1,09/05/2013,09:26 PM,1526994,plcc84.wrl,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
2,03/23/2013,11:59 PM,1526994,plcc84.wrl,\KiCAD\modules\packages3d\smd\PLCCs,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd\PLCCs,name/size/path match
1,09/05/2013,09:27 PM,26376,plots-X3.zip,\USB-GPS\plots-X3,C:\Users\Doug\Documents\DougsPCBDesigns\USB-GPS\plots-X3,name/size/path match
2,03/24/2013,12:00 AM,26376,plots-X3.zip,\USB-GPS\plots-X3,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\USB-GPS\plots-X3,name/size/path match
1,09/05/2013,09:25 PM,125684,pmb-688_specification_v01.pdf,\GPS-Design\Parts,C:\Users\Doug\Documents\DougsPCBDesigns\GPS-Design\Parts,name/size/path match
2,03/23/2013,11:59 PM,125684,pmb-688_specification_v01.pdf,\GPS-Design\Parts,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\GPS-Design\Parts,name/size/path match
1,09/05/2013,09:26 PM,494,pnp.sym,\KiCAD\library,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\library,name/size/path match
2,03/23/2013,11:59 PM,494,pnp.sym,\KiCAD\library,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\library,name/size/path match
1,09/05/2013,09:26 PM,494,pnp.sym,\KiCAD\library\symbols,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\library\symbols,name/size/path match
2,03/23/2013,11:59 PM,494,pnp.sym,\KiCAD\library\symbols,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\library\symbols,name/size/path match
1,09/05/2013,09:26 PM,103846,polyswitch.wings,\KiCAD\modules\packages3d\device,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\device,name/size/path match
2,03/23/2013,11:59 PM,103846,polyswitch.wings,\KiCAD\modules\packages3d\device,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\device,name/size/path match
1,09/05/2013,09:26 PM,342453,polyswitch.wrl,\KiCAD\modules\packages3d\device,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\device,name/size/path match
2,03/23/2013,11:59 PM,342453,polyswitch.wrl,\KiCAD\modules\packages3d\device,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\device,name/size/path match
1,09/05/2013,09:26 PM,4131,polyswitch_smd.lib,\KiCAD\library,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\library,name/size/path match
2,03/23/2013,11:59 PM,4131,polyswitch_smd.lib,\KiCAD\library,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\library,name/size/path match
1,09/05/2013,09:26 PM,8718,polyswitch_smd.mod,\KiCAD\modules,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules,name/size/path match
2,03/23/2013,11:59 PM,8718,polyswitch_smd.mod,\KiCAD\modules,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules,name/size/path match
1,09/05/2013,09:26 PM,8718,polyswitch_smd.mod,\KiCAD\modules\KiCadBinariesFolder,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\KiCadBinariesFolder,name/size/path match
2,03/23/2013,11:59 PM,8718,polyswitch_smd.mod,\KiCAD\modules\KiCadBinariesFolder,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\KiCadBinariesFolder,name/size/path match
1,09/05/2013,08:35 PM,189,post-update.sample,\.git\hooks,C:\Users\Doug\Documents\DougsPCBDesigns\.git\hooks,name/size/path match
2,03/23/2013,11:50 PM,189,post-update.sample,\.git\hooks,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\.git\hooks,name/size/path match
1,09/05/2013,09:27 PM,83869,power,\Screwduino\Parts,C:\Users\Doug\Documents\DougsPCBDesigns\Screwduino\Parts,name/size/path match
2,03/24/2013,12:00 AM,83869,power,\Screwduino\Parts,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\Screwduino\Parts,name/size/path match
1,09/05/2013,09:26 PM,78,power.dcm,\KiCAD\library,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\library,name/size/path match
2,03/23/2013,11:59 PM,78,power.dcm,\KiCAD\library,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\library,name/size/path match
1,09/05/2013,09:26 PM,11616,power.lib,\KiCAD\library,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\library,name/size/path match
2,03/23/2013,11:59 PM,11616,power.lib,\KiCAD\library,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\library,name/size/path match
1,09/05/2013,09:26 PM,237,power_symbol.sym,\KiCAD\library,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\library,name/size/path match
2,03/23/2013,11:59 PM,237,power_symbol.sym,\KiCAD\library,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\library,name/size/path match
1,09/05/2013,09:26 PM,237,power_symbol.sym,\KiCAD\library\symbols,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\library\symbols,name/size/path match
2,03/23/2013,11:59 PM,237,power_symbol.sym,\KiCAD\library\symbols,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\library\symbols,name/size/path match
1,09/05/2013,09:26 PM,11964,powerso-20.wings,\KiCAD\modules\packages3d\smd,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd,name/size/path match
2,03/23/2013,11:59 PM,11964,powerso-20.wings,\KiCAD\modules\packages3d\smd,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd,name/size/path match
1,09/05/2013,09:26 PM,242771,powerso-20.wrl,\KiCAD\modules\packages3d\smd,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd,name/size/path match
2,03/23/2013,11:59 PM,242771,powerso-20.wrl,\KiCAD\modules\packages3d\smd,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd,name/size/path match
1,09/05/2013,09:26 PM,3060,pqfp-10.wings,\KiCAD\modules\packages3d\smd\LEDs,C:\Users\Doug\Documents\DougsPCBDesigns\KiCAD\modules\packages3d\smd\LEDs,name/size/path match
2,03/23/2013,11:59 PM,3060,pqfp-10.wings,\KiCAD\modules\packages3d\smd\LEDs,C:\Users\Doug\Documents\DougsPCBDesigns-OLD\KiCAD\modules\packages3d\smd\LEDs,name/size/path match
